State,Year,Sector,Carbon_Type,Emission (Metric Tons)
Nagaland,2012,Waste Management,CO2,3.8
Nagaland,2012,Waste Management,CH4,7.44
Nagaland,2013,Energy,CO,2.24
Nagaland,2013,Energy,CO2,48.27
Nagaland,2013,Energy,CH4,2.42
Nagaland,2013,Industry,CO,1.15
Nagaland,2013,Industry,CO2,55.06
Nagaland,2013,Industry,CH4,2.86
Nagaland,2013,Transportation,CO,2.07
Nagaland,2013,Transportation,CO2,18.78
Nagaland,2013,Transportation,CH4,1.11
Nagaland,2013,Agriculture,CO,0.34
Nagaland,2013,Agriculture,CO2,8.4
Nagaland,2013,Agriculture,CH4,4.73
Nagaland,2013,Waste Management,CO,0.32
Nagaland,2013,Waste Management,CO2,3.98
Nagaland,2013,Waste Management,CH4,3.3
Nagaland,2014,Energy,CO,2.5
Nagaland,2014,Energy,CO2,40.6
Nagaland,2014,Energy,CH4,1.86
Nagaland,2014,Industry,CO,1.51
Nagaland,2014,Industry,CO2,35.85
Nagaland,2014,Industry,CH4,3.01
Nagaland,2014,Transportation,CO,4.21
Nagaland,2014,Transportation,CO2,17.04
Nagaland,2014,Transportation,CH4,1.09
Nagaland,2014,Agriculture,CO,0.72
Nagaland,2014,Agriculture,CO2,13.57
Nagaland,2014,Agriculture,CH4,4.33
Nagaland,2014,Waste Management,CO,0.42
Nagaland,2014,Waste Management,CO2,4.36
Nagaland,2014,Waste Management,CH4,8.7
Nagaland,2015,Energy,CO,1.59
Nagaland,2015,Energy,CO2,35.69
Nagaland,2015,Energy,CH4,3.21
Nagaland,2015,Industry,CO,2.67
Nagaland,2015,Industry,CO2,45.94
Nagaland,2015,Industry,CH4,2.99
Nagaland,2015,Transportation,CO,2.86
Nagaland,2015,Transportation,CO2,44.05
Nagaland,2015,Transportation,CH4,0.78
Nagaland,2015,Agriculture,CO,0.26
Nagaland,2015,Agriculture,CO2,9.48
Nagaland,2015,Agriculture,CH4,11.47
Nagaland,2015,Waste Management,CO,0.38
Nagaland,2015,Waste Management,CO2,5.58
Nagaland,2015,Waste Management,CH4,7.73
Nagaland,2016,Energy,CO,3.23
Nagaland,2016,Energy,CO2,73.2
Nagaland,2016,Energy,CH4,1.66
Nagaland,2016,Industry,CO,1.57
Nagaland,2016,Industry,CO2,57.6
Nagaland,2016,Industry,CH4,2.16
Nagaland,2016,Transportation,CO,1.51
Nagaland,2016,Transportation,CO2,15.87
Nagaland,2016,Transportation,CH4,1.15
Nagaland,2016,Agriculture,CO,0.33
Nagaland,2016,Agriculture,CO2,12.03
Nagaland,2016,Agriculture,CH4,4.99
Nagaland,2016,Waste Management,CO,0.31
Nagaland,2016,Waste Management,CO2,7.24
Nagaland,2016,Waste Management,CH4,5.84
Nagaland,2017,Energy,CO,2.83
Nagaland,2017,Energy,CO2,44.95
Nagaland,2017,Energy,CH4,3.03
Nagaland,2017,Industry,CO,1.31
Nagaland,2017,Industry,CO2,28.37
Nagaland,2017,Industry,CH4,2.29
Nagaland,2017,Transportation,CO,1.67
Nagaland,2017,Transportation,CO2,35.06
Nagaland,2017,Transportation,CH4,0.78
Nagaland,2017,Agriculture,CO,0.47
Nagaland,2017,Agriculture,CO2,10.8
Nagaland,2017,Agriculture,CH4,8.27
Nagaland,2017,Waste Management,CO,0.21
Nagaland,2017,Waste Management,CO2,4.11
Nagaland,2017,Waste Management,CH4,9.68
Nagaland,2018,Energy,CO,3.35
Nagaland,2018,Energy,CO2,58.33
Nagaland,2018,Energy,CH4,2.52
Nagaland,2018,Industry,CO,1.7
Nagaland,2018,Industry,CO2,48.46
Nagaland,2018,Industry,CH4,1.43
Nagaland,2018,Transportation,CO,4.26
Nagaland,2018,Transportation,CO2,32.47
Nagaland,2018,Transportation,CH4,0.63
Nagaland,2018,Agriculture,CO,0.53
Nagaland,2018,Agriculture,CO2,14.09
Nagaland,2018,Agriculture,CH4,9.41
Nagaland,2018,Waste Management,CO,0.4
Nagaland,2018,Waste Management,CO2,7.43
Nagaland,2018,Waste Management,CH4,3.81
Nagaland,2019,Energy,CO,2.5
Nagaland,2019,Energy,CO2,48.31
Nagaland,2019,Energy,CH4,3.1
Nagaland,2019,Industry,CO,1.77
Nagaland,2019,Industry,CO2,27.4
Nagaland,2019,Industry,CH4,3.12
Nagaland,2019,Transportation,CO,1.88
Nagaland,2019,Transportation,CO2,42.5
Nagaland,2019,Transportation,CH4,0.89
Nagaland,2019,Agriculture,CO,0.45
Nagaland,2019,Agriculture,CO2,14.91
Nagaland,2019,Agriculture,CH4,6.65
Nagaland,2019,Waste Management,CO,0.44
Nagaland,2019,Waste Management,CO2,3.71
Nagaland,2019,Waste Management,CH4,8.48
Nagaland,2020,Energy,CO,2.24
Nagaland,2020,Energy,CO2,27.01
Nagaland,2020,Energy,CH4,4.5
Nagaland,2020,Industry,CO,1.43
Nagaland,2020,Industry,CO2,25.98
Nagaland,2020,Industry,CH4,1.83
Nagaland,2020,Transportation,CO,4.11
Nagaland,2020,Transportation,CO2,42.66
Nagaland,2020,Transportation,CH4,1.35
Nagaland,2020,Agriculture,CO,0.39
Nagaland,2020,Agriculture,CO2,14.61
Nagaland,2020,Agriculture,CH4,6.95
Nagaland,2020,Waste Management,CO,0.45
Nagaland,2020,Waste Management,CO2,6.81
Nagaland,2020,Waste Management,CH4,8.11
Nagaland,2021,Energy,CO,1.62
Nagaland,2021,Energy,CO2,45.91
Nagaland,2021,Energy,CH4,2.28
Nagaland,2021,Industry,CO,1.84
Nagaland,2021,Industry,CO2,58.1
Nagaland,2021,Industry,CH4,3.69
Nagaland,2021,Transportation,CO,2.94
Nagaland,2021,Transportation,CO2,27.19
Nagaland,2021,Transportation,CH4,1.43
Nagaland,2021,Agriculture,CO,0.43
Nagaland,2021,Agriculture,CO2,11.36
Nagaland,2021,Agriculture,CH4,4.75
Nagaland,2021,Waste Management,CO,0.24
Nagaland,2021,Waste Management,CO2,3.68
Nagaland,2021,Waste Management,CH4,7.81
Nagaland,2022,Energy,CO,2.4
Nagaland,2022,Energy,CO2,31.29
Nagaland,2022,Energy,CH4,3.29
Nagaland,2022,Industry,CO,1.47
Nagaland,2022,Industry,CO2,31.76
Nagaland,2022,Industry,CH4,3.37
Nagaland,2022,Transportation,CO,2.2
Nagaland,2022,Transportation,CO2,41.39
Nagaland,2022,Transportation,CH4,0.89
Nagaland,2022,Agriculture,CO,0.65
Nagaland,2022,Agriculture,CO2,12.45
Nagaland,2022,Agriculture,CH4,9.61
Nagaland,2022,Waste Management,CO,0.36
Nagaland,2022,Waste Management,CO2,4.87
Nagaland,2022,Waste Management,CH4,7.8
Nagaland,2023,Energy,CO,3.31
Nagaland,2023,Energy,CO2,43.93
Nagaland,2023,Energy,CH4,4.01
Nagaland,2023,Industry,CO,2.37
Nagaland,2023,Industry,CO2,35.52
Nagaland,2023,Industry,CH4,3.18
Nagaland,2023,Transportation,CO,3.49
Nagaland,2023,Transportation,CO2,41.73
Nagaland,2023,Transportation,CH4,0.57
Nagaland,2023,Agriculture,CO,0.54
Nagaland,2023,Agriculture,CO2,9.64
Nagaland,2023,Agriculture,CH4,9.94
Nagaland,2023,Waste Management,CO,0.25
Nagaland,2023,Waste Management,CO2,2.89
Nagaland,2023,Waste Management,CH4,4.84
Nagaland,2024,Energy,CO,3.47
Nagaland,2024,Energy,CO2,25.0
Nagaland,2024,Energy,CH4,2.55
Nagaland,2024,Industry,CO,2.59
Nagaland,2024,Industry,CO2,34.82
Nagaland,2024,Industry,CH4,1.69
Nagaland,2024,Transportation,CO,4.42
Nagaland,2024,Transportation,CO2,16.63
Nagaland,2024,Transportation,CH4,1.09
Nagaland,2024,Agriculture,CO,0.32
Nagaland,2024,Agriculture,CO2,8.38
Nagaland,2024,Agriculture,CH4,9.61
Nagaland,2024,Waste Management,CO,0.43
Nagaland,2024,Waste Management,CO2,3.85
Nagaland,2024,Waste Management,CH4,5.61
Odisha,2010,Energy,CO,2.39
Odisha,2010,Energy,CO2,69.93
Odisha,2010,Energy,CH4,2.74
Odisha,2010,Industry,CO,2.4
Odisha,2010,Industry,CO2,28.29
Odisha,2010,Industry,CH4,2.01
Odisha,2010,Transportation,CO,2.17
Odisha,2010,Transportation,CO2,20.1
Odisha,2010,Transportation,CH4,0.6
Odisha,2010,Agriculture,CO,0.72
Odisha,2010,Agriculture,CO2,11.08
Odisha,2010,Agriculture,CH4,6.6
Odisha,2010,Waste Management,CO,0.33
Odisha,2010,Waste Management,CO2,6.02
Odisha,2010,Waste Management,CH4,7.39
Odisha,2011,Energy,CO,2.17
Odisha,2011,Energy,CO2,53.88
Odisha,2011,Energy,CH4,3.81
Odisha,2011,Industry,CO,1.57
Odisha,2011,Industry,CO2,37.1
Odisha,2011,Industry,CH4,2.79
Odisha,2011,Transportation,CO,2.06
Odisha,2011,Transportation,CO2,28.08
Odisha,2011,Transportation,CH4,1.44
Odisha,2011,Agriculture,CO,0.62
Odisha,2011,Agriculture,CO2,11.78
Odisha,2011,Agriculture,CH4,8.7
Odisha,2011,Waste Management,CO,0.26
Odisha,2011,Waste Management,CO2,5.13
Odisha,2011,Waste Management,CH4,7.01
Odisha,2012,Energy,CO,3.58
Odisha,2012,Energy,CO2,29.84
Odisha,2012,Energy,CH4,3.89
Odisha,2012,Industry,CO,1.98
Odisha,2012,Industry,CO2,55.7
Odisha,2012,Industry,CH4,1.49
Odisha,2012,Transportation,CO,4.24
Odisha,2012,Transportation,CO2,22.36
Odisha,2012,Transportation,CH4,0.98
Odisha,2012,Agriculture,CO,0.29
Odisha,2012,Agriculture,CO2,8.72
Odisha,2012,Agriculture,CH4,11.08
Odisha,2012,Waste Management,CO,0.16
Odisha,2012,Waste Management,CO2,3.64
Odisha,2012,Waste Management,CH4,8.48
Odisha,2013,Energy,CO,2.9
Odisha,2013,Energy,CO2,67.55
Odisha,2013,Energy,CH4,1.58
Odisha,2013,Industry,CO,2.65
Odisha,2013,Industry,CO2,48.87
Odisha,2013,Industry,CH4,1.48
Odisha,2013,Transportation,CO,3.99
Odisha,2013,Transportation,CO2,27.58
Odisha,2013,Transportation,CH4,1.42
Odisha,2013,Agriculture,CO,0.25
Odisha,2013,Agriculture,CO2,5.05
Odisha,2013,Agriculture,CH4,11.81
Odisha,2013,Waste Management,CO,0.37
Odisha,2013,Waste Management,CO2,4.46
Odisha,2013,Waste Management,CH4,8.33
Odisha,2014,Energy,CO,2.94
Odisha,2014,Energy,CO2,62.1
Odisha,2014,Energy,CH4,1.88
Odisha,2014,Industry,CO,1.53
Odisha,2014,Industry,CO2,27.48
Odisha,2014,Industry,CH4,3.62
Odisha,2014,Transportation,CO,1.91
Odisha,2014,Transportation,CO2,29.08
Odisha,2014,Transportation,CH4,1.04
Odisha,2014,Agriculture,CO,0.46
Odisha,2014,Agriculture,CO2,8.51
Odisha,2014,Agriculture,CH4,9.16
Odisha,2014,Waste Management,CO,0.2
Odisha,2014,Waste Management,CO2,2.51
Odisha,2014,Waste Management,CH4,6.83
Odisha,2015,Energy,CO,2.31
Odisha,2015,Energy,CO2,35.88
Odisha,2015,Energy,CH4,3.67
Odisha,2015,Industry,CO,1.62
Odisha,2015,Industry,CO2,23.4
Odisha,2015,Industry,CH4,2.43
Odisha,2015,Transportation,CO,3.12
Odisha,2015,Transportation,CO2,22.63
Odisha,2015,Transportation,CH4,1.47
Odisha,2015,Agriculture,CO,0.74
Odisha,2015,Agriculture,CO2,13.12
Odisha,2015,Agriculture,CH4,7.57
Odisha,2015,Waste Management,CO,0.36
Odisha,2015,Waste Management,CO2,4.67
Odisha,2015,Waste Management,CH4,4.25
Odisha,2016,Energy,CO,2.06
Odisha,2016,Energy,CO2,61.3
Odisha,2016,Energy,CH4,4.38
Odisha,2016,Industry,CO,2.12
Odisha,2016,Industry,CO2,45.19
Odisha,2016,Industry,CH4,2.92
Odisha,2016,Transportation,CO,2.43
Odisha,2016,Transportation,CO2,15.03
Odisha,2016,Transportation,CH4,1.33
Odisha,2016,Agriculture,CO,0.26
Odisha,2016,Agriculture,CO2,6.69
Odisha,2016,Agriculture,CH4,11.09
Odisha,2016,Waste Management,CO,0.42
Odisha,2016,Waste Management,CO2,4.63
Odisha,2016,Waste Management,CH4,6.89
Odisha,2017,Energy,CO,2.0
Odisha,2017,Energy,CO2,45.21
Odisha,2017,Energy,CH4,4.23
Odisha,2017,Industry,CO,2.61
Odisha,2017,Industry,CO2,25.69
Odisha,2017,Industry,CH4,3.38
Odisha,2017,Transportation,CO,2.83
Odisha,2017,Transportation,CO2,40.18
Odisha,2017,Transportation,CH4,1.26
Odisha,2017,Agriculture,CO,0.37
Odisha,2017,Agriculture,CO2,10.09
Odisha,2017,Agriculture,CH4,6.96
Odisha,2017,Waste Management,CO,0.42
Odisha,2017,Waste Management,CO2,5.8
Odisha,2017,Waste Management,CH4,4.56
Odisha,2018,Energy,CO,3.63
Odisha,2018,Energy,CO2,31.66
Odisha,2018,Energy,CH4,2.93
Odisha,2018,Industry,CO,1.71
Odisha,2018,Industry,CO2,48.24
Odisha,2018,Industry,CH4,3.57
Odisha,2018,Transportation,CO,2.73
Odisha,2018,Transportation,CO2,18.35
Odisha,2018,Transportation,CH4,0.52
Odisha,2018,Agriculture,CO,0.36
Odisha,2018,Agriculture,CO2,14.6
Odisha,2018,Agriculture,CH4,11.08
Odisha,2018,Waste Management,CO,0.16
Odisha,2018,Waste Management,CO2,4.39
Odisha,2018,Waste Management,CH4,6.43
Odisha,2019,Energy,CO,2.76
Odisha,2019,Energy,CO2,26.15
Odisha,2019,Energy,CH4,4.02
Odisha,2019,Industry,CO,1.17
Odisha,2019,Industry,CO2,26.31
Odisha,2019,Industry,CH4,3.17
Odisha,2019,Transportation,CO,4.48
Odisha,2019,Transportation,CO2,29.21
Odisha,2019,Transportation,CH4,0.81
Odisha,2019,Agriculture,CO,0.63
Odisha,2019,Agriculture,CO2,12.51
Odisha,2019,Agriculture,CH4,8.8
Odisha,2019,Waste Management,CO,0.38
Odisha,2019,Waste Management,CO2,3.45
Odisha,2019,Waste Management,CH4,7.44
Odisha,2020,Energy,CO,1.96
Odisha,2020,Energy,CO2,69.46
Odisha,2020,Energy,CH4,1.91
Odisha,2020,Industry,CO,1.58
Odisha,2020,Industry,CO2,56.05
Odisha,2020,Industry,CH4,1.67
Odisha,2020,Transportation,CO,2.43
Odisha,2020,Transportation,CO2,42.72
Odisha,2020,Transportation,CH4,0.75
Odisha,2020,Agriculture,CO,0.51
Odisha,2020,Agriculture,CO2,6.39
Odisha,2020,Agriculture,CH4,4.56
Odisha,2020,Waste Management,CO,0.31
Odisha,2020,Waste Management,CO2,7.15
Odisha,2020,Waste Management,CH4,8.27
Odisha,2021,Energy,CO,1.75
Odisha,2021,Energy,CO2,49.96
Odisha,2021,Energy,CH4,2.41
Odisha,2021,Industry,CO,1.86
Odisha,2021,Industry,CO2,28.48
Odisha,2021,Industry,CH4,2.86
Odisha,2021,Transportation,CO,1.63
Odisha,2021,Transportation,CO2,26.5
Odisha,2021,Transportation,CH4,1.18
Odisha,2021,Agriculture,CO,0.37
Odisha,2021,Agriculture,CO2,11.51
Odisha,2021,Agriculture,CH4,6.55
Odisha,2021,Waste Management,CO,0.16
Odisha,2021,Waste Management,CO2,6.61
Odisha,2021,Waste Management,CH4,5.41
Odisha,2022,Energy,CO,3.37
Odisha,2022,Energy,CO2,60.49
Odisha,2022,Energy,CH4,3.62
Odisha,2022,Industry,CO,1.59
Odisha,2022,Industry,CO2,36.87
Odisha,2022,Industry,CH4,2.15
Odisha,2022,Transportation,CO,4.16
Odisha,2022,Transportation,CO2,29.84
Odisha,2022,Transportation,CH4,1.45
Odisha,2022,Agriculture,CO,0.29
Odisha,2022,Agriculture,CO2,9.29
Odisha,2022,Agriculture,CH4,6.52
Odisha,2022,Waste Management,CO,0.29
Odisha,2022,Waste Management,CO2,7.12
Odisha,2022,Waste Management,CH4,3.37
Odisha,2023,Energy,CO,3.29
Odisha,2023,Energy,CO2,65.83
Odisha,2023,Energy,CH4,1.73
Odisha,2023,Industry,CO,2.04
Odisha,2023,Industry,CO2,20.98
Odisha,2023,Industry,CH4,1.83
Odisha,2023,Transportation,CO,3.39
Odisha,2023,Transportation,CO2,43.32
Odisha,2023,Transportation,CH4,1.08
Odisha,2023,Agriculture,CO,0.32
Odisha,2023,Agriculture,CO2,14.81
Odisha,2023,Agriculture,CH4,10.3
Odisha,2023,Waste Management,CO,0.44
Odisha,2023,Waste Management,CO2,4.25
Odisha,2023,Waste Management,CH4,3.36
Odisha,2024,Energy,CO,1.95
Odisha,2024,Energy,CO2,54.76
Odisha,2024,Energy,CH4,3.76
Odisha,2024,Industry,CO,1.53
Odisha,2024,Industry,CO2,56.92
Odisha,2024,Industry,CH4,3.51
Odisha,2024,Transportation,CO,4.4
Odisha,2024,Transportation,CO2,40.58
Odisha,2024,Transportation,CH4,0.65
Odisha,2024,Agriculture,CO,0.66
Odisha,2024,Agriculture,CO2,5.53
Odisha,2024,Agriculture,CH4,5.59
Odisha,2024,Waste Management,CO,0.34
Odisha,2024,Waste Management,CO2,5.6
Odisha,2024,Waste Management,CH4,4.95
Punjab,2010,Energy,CO,3.1
Punjab,2010,Energy,CO2,65.11
Punjab,2010,Energy,CH4,2.0
Punjab,2010,Industry,CO,1.15
Punjab,2010,Industry,CO2,21.78
Punjab,2010,Industry,CH4,3.65
Punjab,2010,Transportation,CO,3.87
Punjab,2010,Transportation,CO2,20.2
Punjab,2010,Transportation,CH4,0.7
Punjab,2010,Agriculture,CO,0.61
Punjab,2010,Agriculture,CO2,13.12
Punjab,2010,Agriculture,CH4,6.73
Punjab,2010,Waste Management,CO,0.31
Punjab,2010,Waste Management,CO2,6.39
Punjab,2010,Waste Management,CH4,3.5
Punjab,2011,Energy,CO,1.7
Punjab,2011,Energy,CO2,70.71
Punjab,2011,Energy,CH4,3.98
Punjab,2011,Industry,CO,0.99
Punjab,2011,Industry,CO2,51.32
Punjab,2011,Industry,CH4,3.75
Punjab,2011,Transportation,CO,4.47
Punjab,2011,Transportation,CO2,42.59
Punjab,2011,Transportation,CH4,1.07
Punjab,2011,Agriculture,CO,0.42
Punjab,2011,Agriculture,CO2,12.5
Punjab,2011,Agriculture,CH4,9.25
Punjab,2011,Waste Management,CO,0.2
Punjab,2011,Waste Management,CO2,4.45
Punjab,2011,Waste Management,CH4,4.15
Punjab,2012,Energy,CO,2.44
Punjab,2012,Energy,CO2,64.46
Punjab,2012,Energy,CH4,4.39
Punjab,2012,Industry,CO,1.9
Punjab,2012,Industry,CO2,56.62
Punjab,2012,Industry,CH4,1.46
Punjab,2012,Transportation,CO,3.34
Punjab,2012,Transportation,CO2,32.2
Punjab,2012,Transportation,CH4,0.72
Punjab,2012,Agriculture,CO,0.35
Punjab,2012,Agriculture,CO2,9.7
Punjab,2012,Agriculture,CH4,11.33
Punjab,2012,Waste Management,CO,0.2
Punjab,2012,Waste Management,CO2,7.22
Punjab,2012,Waste Management,CH4,4.56
Punjab,2013,Energy,CO,2.89
Punjab,2013,Energy,CO2,43.14
Punjab,2013,Energy,CH4,4.48
Punjab,2013,Industry,CO,2.6
Punjab,2013,Industry,CO2,55.2
Punjab,2013,Industry,CH4,2.02
Punjab,2013,Transportation,CO,2.69
Punjab,2013,Transportation,CO2,35.6
Punjab,2013,Transportation,CH4,0.68
Punjab,2013,Agriculture,CO,0.72
Punjab,2013,Agriculture,CO2,8.08
Punjab,2013,Agriculture,CH4,11.45
Punjab,2013,Waste Management,CO,0.26
Punjab,2013,Waste Management,CO2,5.24
Punjab,2013,Waste Management,CH4,9.58
Punjab,2014,Energy,CO,3.22
Punjab,2014,Energy,CO2,56.14
Punjab,2014,Energy,CH4,2.46
Punjab,2014,Industry,CO,1.67
Punjab,2014,Industry,CO2,42.98
Punjab,2014,Industry,CH4,2.32
Punjab,2014,Transportation,CO,1.94
Punjab,2014,Transportation,CO2,42.28
Punjab,2014,Transportation,CH4,0.59
Punjab,2014,Agriculture,CO,0.27
Punjab,2014,Agriculture,CO2,8.24
Punjab,2014,Agriculture,CH4,9.79
Punjab,2014,Waste Management,CO,0.4
Punjab,2014,Waste Management,CO2,2.67
Punjab,2014,Waste Management,CH4,3.26
Punjab,2015,Energy,CO,1.52
Punjab,2015,Energy,CO2,33.72
Punjab,2015,Energy,CH4,2.85
Punjab,2015,Industry,CO,2.36
Punjab,2015,Industry,CO2,21.3
Punjab,2015,Industry,CH4,3.05
Punjab,2015,Transportation,CO,3.83
Punjab,2015,Transportation,CO2,29.72
Punjab,2015,Transportation,CH4,0.63
Punjab,2015,Agriculture,CO,0.34
Punjab,2015,Agriculture,CO2,5.74
Punjab,2015,Agriculture,CH4,4.38
Punjab,2015,Waste Management,CO,0.3
Punjab,2015,Waste Management,CO2,6.55
Punjab,2015,Waste Management,CH4,6.4
Punjab,2016,Energy,CO,2.58
Punjab,2016,Energy,CO2,50.78
Punjab,2016,Energy,CH4,3.09
Punjab,2016,Industry,CO,1.34
Punjab,2016,Industry,CO2,33.92
Punjab,2016,Industry,CH4,2.3
Punjab,2016,Transportation,CO,2.18
Punjab,2016,Transportation,CO2,36.37
Punjab,2016,Transportation,CH4,1.28
Punjab,2016,Agriculture,CO,0.33
Punjab,2016,Agriculture,CO2,14.89
Punjab,2016,Agriculture,CH4,4.44
Punjab,2016,Waste Management,CO,0.21
Punjab,2016,Waste Management,CO2,7.29
Punjab,2016,Waste Management,CH4,6.69
Punjab,2017,Energy,CO,2.63
Punjab,2017,Energy,CO2,39.16
Punjab,2017,Energy,CH4,2.07
Punjab,2017,Industry,CO,1.82
Punjab,2017,Industry,CO2,36.41
Punjab,2017,Industry,CH4,3.61
Punjab,2017,Transportation,CO,2.43
Punjab,2017,Transportation,CO2,39.88
Punjab,2017,Transportation,CH4,0.78
Punjab,2017,Agriculture,CO,0.52
Punjab,2017,Agriculture,CO2,9.08
Punjab,2017,Agriculture,CH4,12.0
Punjab,2017,Waste Management,CO,0.41
Punjab,2017,Waste Management,CO2,5.21
Punjab,2017,Waste Management,CH4,9.15
Punjab,2018,Energy,CO,1.97
Punjab,2018,Energy,CO2,27.72
Punjab,2018,Energy,CH4,2.42
Punjab,2018,Industry,CO,1.52
Punjab,2018,Industry,CO2,24.45
Punjab,2018,Industry,CH4,2.93
Punjab,2018,Transportation,CO,1.85
Punjab,2018,Transportation,CO2,30.93
Punjab,2018,Transportation,CH4,1.38
Punjab,2018,Agriculture,CO,0.3
Punjab,2018,Agriculture,CO2,12.65
Punjab,2018,Agriculture,CH4,6.63
Punjab,2018,Waste Management,CO,0.19
Punjab,2018,Waste Management,CO2,5.35
Punjab,2018,Waste Management,CH4,9.18
Punjab,2019,Energy,CO,1.3
Punjab,2019,Energy,CO2,27.86
Punjab,2019,Energy,CH4,3.12
Punjab,2019,Industry,CO,1.14
Punjab,2019,Industry,CO2,33.2
Punjab,2019,Industry,CH4,3.32
Punjab,2019,Transportation,CO,1.85
Punjab,2019,Transportation,CO2,20.76
Punjab,2019,Transportation,CH4,0.85
Punjab,2019,Agriculture,CO,0.27
Punjab,2019,Agriculture,CO2,11.64
Punjab,2019,Agriculture,CH4,10.64
Punjab,2019,Waste Management,CO,0.42
Punjab,2019,Waste Management,CO2,6.95
Punjab,2019,Waste Management,CH4,7.97
Punjab,2020,Energy,CO,2.17
Punjab,2020,Energy,CO2,27.61
Punjab,2020,Energy,CH4,3.08
Punjab,2020,Industry,CO,1.42
Punjab,2020,Industry,CO2,49.05
Punjab,2020,Industry,CH4,1.27
Punjab,2020,Transportation,CO,2.99
Punjab,2020,Transportation,CO2,25.87
Punjab,2020,Transportation,CH4,1.47
Punjab,2020,Agriculture,CO,0.71
Punjab,2020,Agriculture,CO2,9.58
Punjab,2020,Agriculture,CH4,4.23
Punjab,2020,Waste Management,CO,0.27
Punjab,2020,Waste Management,CO2,3.19
Punjab,2020,Waste Management,CH4,4.92
Punjab,2021,Energy,CO,3.72
Punjab,2021,Energy,CO2,51.84
Punjab,2021,Energy,CH4,2.95
Punjab,2021,Industry,CO,1.82
Punjab,2021,Industry,CO2,47.5
Punjab,2021,Industry,CH4,1.3
Punjab,2021,Transportation,CO,3.24
Punjab,2021,Transportation,CO2,16.21
Punjab,2021,Transportation,CH4,1.4
Punjab,2021,Agriculture,CO,0.69
Punjab,2021,Agriculture,CO2,6.95
Punjab,2021,Agriculture,CH4,10.18
Punjab,2021,Waste Management,CO,0.17
Punjab,2021,Waste Management,CO2,7.1
Punjab,2021,Waste Management,CH4,5.16
Punjab,2022,Energy,CO,2.48
Punjab,2022,Energy,CO2,30.82
Punjab,2022,Energy,CH4,2.34
Punjab,2022,Industry,CO,2.42
Punjab,2022,Industry,CO2,36.2
Punjab,2022,Industry,CH4,1.29
Punjab,2022,Transportation,CO,2.34
Punjab,2022,Transportation,CO2,33.14
Punjab,2022,Transportation,CH4,0.53
Punjab,2022,Agriculture,CO,0.38
Punjab,2022,Agriculture,CO2,9.38
Punjab,2022,Agriculture,CH4,7.86
Punjab,2022,Waste Management,CO,0.42
Punjab,2022,Waste Management,CO2,4.36
Punjab,2022,Waste Management,CH4,7.74
Punjab,2023,Energy,CO,1.46
Punjab,2023,Energy,CO2,49.21
Punjab,2023,Energy,CH4,1.75
Punjab,2023,Industry,CO,1.04
Punjab,2023,Industry,CO2,23.58
Punjab,2023,Industry,CH4,1.87
Punjab,2023,Transportation,CO,2.65
Punjab,2023,Transportation,CO2,33.67
Punjab,2023,Transportation,CH4,0.92
Punjab,2023,Agriculture,CO,0.34
Punjab,2023,Agriculture,CO2,7.31
Punjab,2023,Agriculture,CH4,9.09
Punjab,2023,Waste Management,CO,0.42
Punjab,2023,Waste Management,CO2,2.9
Punjab,2023,Waste Management,CH4,9.2
Punjab,2024,Energy,CO,3.41
Punjab,2024,Energy,CO2,51.32
Punjab,2024,Energy,CH4,1.76
Punjab,2024,Industry,CO,2.01
Punjab,2024,Industry,CO2,43.19
Punjab,2024,Industry,CH4,3.49
Punjab,2024,Transportation,CO,4.44
Punjab,2024,Transportation,CO2,18.05
Punjab,2024,Transportation,CH4,1.46
Punjab,2024,Agriculture,CO,0.37
Punjab,2024,Agriculture,CO2,12.47
Punjab,2024,Agriculture,CH4,4.36
Punjab,2024,Waste Management,CO,0.35
Punjab,2024,Waste Management,CO2,3.5
Punjab,2024,Waste Management,CH4,6.88
Rajasthan,2010,Energy,CO,2.38
Rajasthan,2010,Energy,CO2,65.21
Rajasthan,2010,Energy,CH4,1.64
Rajasthan,2010,Industry,CO,2.44
Rajasthan,2010,Industry,CO2,49.94
Rajasthan,2010,Industry,CH4,2.81
Rajasthan,2010,Transportation,CO,3.83
Rajasthan,2010,Transportation,CO2,25.31
Rajasthan,2010,Transportation,CH4,0.9
Rajasthan,2010,Agriculture,CO,0.46
Rajasthan,2010,Agriculture,CO2,8.89
Rajasthan,2010,Agriculture,CH4,6.55
Rajasthan,2010,Waste Management,CO,0.45
Rajasthan,2010,Waste Management,CO2,4.26
Rajasthan,2010,Waste Management,CH4,9.22
Rajasthan,2011,Energy,CO,2.22
Rajasthan,2011,Energy,CO2,35.89
Rajasthan,2011,Energy,CH4,1.59
Rajasthan,2011,Industry,CO,1.46
Rajasthan,2011,Industry,CO2,23.9
Rajasthan,2011,Industry,CH4,1.88
Rajasthan,2011,Transportation,CO,2.73
Rajasthan,2011,Transportation,CO2,36.58
Rajasthan,2011,Transportation,CH4,1.17
Rajasthan,2011,Agriculture,CO,0.37
Rajasthan,2011,Agriculture,CO2,14.22
Rajasthan,2011,Agriculture,CH4,4.33
Rajasthan,2011,Waste Management,CO,0.21
Rajasthan,2011,Waste Management,CO2,5.03
Rajasthan,2011,Waste Management,CH4,6.0
Rajasthan,2012,Energy,CO,1.9
Rajasthan,2012,Energy,CO2,68.97
